query_def_tech_label,top_def_tech_label,def_tactic_label,def_tactic_rel_label,def_tech_label,def_artifact_rel_label,def_artifact_label,off_artifact_label,off_artifact_rel_label,off_tech_label,off_tech_id,off_tech_parent_label,off_tech_parent_is_toplevel,off_tactic_rel_label,off_tactic_label,def_tactic,def_tactic_rel,def_tech,def_artifact_rel,def_artifact,off_artifact,off_artifact_rel,off_tech,off_tech_parent,off_tactic_rel,off_tactic
Token Binding,Credential Hardening,Harden,enables,Credential Hardening,hardens,Credential,Access Token,copies,Token Impersonation/Theft,T1134.001,Access Token Manipulation,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#CredentialHardening,http://d3fend.mitre.org/ontologies/d3fend.owl#hardens,http://d3fend.mitre.org/ontologies/d3fend.owl#Credential,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#copies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Token Binding,Credential Hardening,Harden,enables,Token Binding,strengthens,Access Token,Access Token,copies,Create Process with Token,T1134.002,Access Token Manipulation,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TokenBinding,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#copies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Token Binding,Credential Hardening,Harden,enables,Credential Hardening,hardens,Credential,Access Token,copies,Create Process with Token,T1134.002,Access Token Manipulation,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#CredentialHardening,http://d3fend.mitre.org/ontologies/d3fend.owl#hardens,http://d3fend.mitre.org/ontologies/d3fend.owl#Credential,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#copies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Token Binding,Credential Hardening,Harden,enables,Token Binding,strengthens,Access Token,Access Token,copies,Make and Impersonate Token,T1134.003,Access Token Manipulation,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TokenBinding,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#copies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Token Binding,Credential Hardening,Harden,enables,Credential Hardening,hardens,Credential,Access Token,copies,Make and Impersonate Token,T1134.003,Access Token Manipulation,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#CredentialHardening,http://d3fend.mitre.org/ontologies/d3fend.owl#hardens,http://d3fend.mitre.org/ontologies/d3fend.owl#Credential,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#copies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Token Binding,Credential Hardening,Harden,enables,Token Binding,strengthens,Access Token,Access Token,copies,Token Impersonation/Theft,T1134.001,Access Token Manipulation,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TokenBinding,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#copies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1134,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Token Binding,Credential Hardening,Harden,enables,Token Binding,strengthens,Access Token,Access Token,uses,Application Access Token,T1550.001,Use Alternate Authentication Material,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TokenBinding,http://d3fend.mitre.org/ontologies/d3fend.owl#strengthens,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#AccessToken,http://d3fend.mitre.org/ontologies/d3fend.owl#uses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1550.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1550,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Decoy Environment,Decoy Environment,Deceive,enables,Decoy Environment,manages,Decoy Artifact,Decoy Artifact,may-access,System Information Discovery,T1082,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyEnvironment,http://d3fend.mitre.org/ontologies/d3fend.owl#manages,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyArtifact,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyArtifact,http://d3fend.mitre.org/ontologies/d3fend.owl#may-access,http://d3fend.mitre.org/ontologies/d3fend.owl#T1082,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,System Owner/User Discovery,T1033,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1033,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,System Service Discovery,T1007,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1007,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,Application Window Discovery,T1010,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1010,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,System Network Configuration Discovery,T1016,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1016,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,blocks,Executable File,Executable Script,may-execute,System Network Configuration Discovery,T1016,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#blocks,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-execute,http://d3fend.mitre.org/ontologies/d3fend.owl#T1016,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,Remote System Discovery,T1018,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1018,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,Process Discovery,T1057,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1057,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,System Information Discovery,T1082,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1082,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,System Time Discovery,T1124,Discovery Technique,true,enables,Discovery,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1124,http://d3fend.mitre.org/ontologies/d3fend.owl#DiscoveryTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0007
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,invokes,Scheduled Task/Job,T1053,Persistence Technique,true,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#invokes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#PersistenceTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,may-invoke,Windows Management Instrumentation,T1047,Execution Technique,true,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#may-invoke,http://d3fend.mitre.org/ontologies/d3fend.owl#T1047,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,invokes,Scheduled Task/Job,T1053,Execution Technique,true,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#invokes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,blocks,Executable File,Executable Script,executes,Command and Scripting Interpreter,T1059,Execution Technique,true,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#blocks,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1059,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,invokes,Scheduled Task/Job,T1053,Privilege Escalation Technique,true,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#invokes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1053,http://d3fend.mitre.org/ontologies/d3fend.owl#PrivilegeEscalationTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,filters,Create Process,Create Process,invokes,Deobfuscate/Decode Files or Information,T1140,Defense Evasion Technique,true,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#filters,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#CreateProcess,http://d3fend.mitre.org/ontologies/d3fend.owl#invokes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1140,http://d3fend.mitre.org/ontologies/d3fend.owl#DefenseEvasionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Executable Denylisting,Execution Isolation,Isolate,enables,Executable Denylisting,blocks,Executable File,Executable File,may-add,Deobfuscate/Decode Files or Information,T1140,Defense Evasion Technique,true,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Isolate,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableDenylisting,http://d3fend.mitre.org/ontologies/d3fend.owl#blocks,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-add,http://d3fend.mitre.org/ontologies/d3fend.owl#T1140,http://d3fend.mitre.org/ontologies/d3fend.owl#DefenseEvasionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
